,file,start_time,end_time,participant,ground_truth,ground_truth_cleaned,ground_truth_cleaned_no_punctuation
5724,0040/D0040_A.txt,1371.14,1381.37,40,就是确实呢，你[你]解决不了了，你要说嗯/i，它对你的生活没影响，你做一个自信的人它根[根]本就不现实，就是你它有些。,就是确实呢，你解决不了了，你要说，它对你的生活没影响，你做一个自信的人它根本就不现实，就是你它有些。,就是确实呢你解决不了了你要说它对你的生活没影响你做一个自信的人它根本就不现实就是你它有些
5725,0040/D0040_A.txt,1381.76,1394.24,40,你特别在生活中工作中，你就是做这个就是说语言交流这[这]个东西，就是就可以，这个人有耐心的去听你，或者说他很尊重你，但是不代表尊重你。,你特别在生活中工作中，你就是做这个就是说语言交流这个东西，就是就可以，这个人有耐心的去听你，或者说他很尊重你，但是不代表尊重你。,你特别在生活中工作中你就是做这个就是说语言交流这个东西就是就可以这个人有耐心的去听你或者说他很尊重你但是不代表尊重你
5726,0040/D0040_A.txt,1394.31,1406.77,40,就要/p去/p忽略，因为你口吃所产生的这个后果就是说[就是说]我尊重你是/r尊重你，但是你不适合这份工作，也是真的不适[真的不适]合。,就要去忽略，因为你口吃所产生的这个后果就是说我尊重你是尊重你，但是你不适合这份工作，也是真的不适合。,就要去忽略因为你口吃所产生的这个后果就是说我尊重你是尊重你但是你不适合这份工作也是真的不适合
5727,0040/D0040_A.txt,1423.28,1424.01,40,对。,对。,对
5728,0040/D0040_A.txt,1432.04,1435.72,40,嗯，就说我最近看的还是说我认为我看过电就我看过。,嗯，就说我最近看的还是说我认为我看过电就我看过。,嗯就说我最近看的还是说我认为我看过电就我看过
5729,0040/D0040_A.txt,1436.86,1444.38,40,我这么吧，我说<overlap>一个我说[我说]几个，我看过很多遍的吧，啊/i然后就有一个是/p士兵突击。,我这么吧，我说一个我说几个，我看过很多遍的吧，然后就有一个是士兵突击。,我这么吧我说一个我说几个我看过很多遍的吧然后就有一个是士兵突击
5730,0040/D0040_A.txt,1444.59,1454.42,40,然后另外一个是/p武林外传，然后还有/p那个/p康熙呃/i康熙王朝就是。,然后另外一个是武林外传，然后还有那个康熙康熙王朝就是。,然后另外一个是武林外传然后还有那个康熙康熙王朝就是
5731,0040/D0040_A.txt,1454.48,1469.48,40,那个谁那个就是陈道明演那个还有大明王朝一五六六，然后还有呃/i陈宝陈/r那个什么？张国不是那个谁就是那个演/r的那就那个，[那/r个]就是。,那个谁那个就是陈道明演那个还有大明王朝一五六六，然后还有陈宝陈那个什么？张国不是那个谁就是那个演的那就那个，就是。,那个谁那个就是陈道明演那个还有大明王朝一五六六然后还有陈宝陈那个什么？张国不是那个谁就是那个演的那就那个就是
5732,0040/D0040_A.txt,1469.84,1482.92,40,康熙王/p朝这个这然后其中士兵突击是每当我失落的时候都我都会看一遍的，就这个是我这几部电影，这几部电视剧是我，长这么大以来，看过遍数最多的电视剧了。,康熙王朝这个这然后其中士兵突击是每当我失落的时候都我都会看一遍的，就这个是我这几部电影，这几部电视剧是我，长这么大以来，看过遍数最多的电视剧了。,康熙王朝这个这然后其中士兵突击是每当我失落的时候都我都会看一遍的就这个是我这几部电影这几部电视剧是我长这么大以来看过遍数最多的电视剧了
5733,0040/D0040_A.txt,1500.41,1502.3,40,对对。,对对。,对对
5734,0040/D0040_A.txt,1504.6,1512.27,40,我就我觉得许三多能[能]从一个最差的兵，成长到兵王，啊/i，我觉得这个。,我就我觉得许三多能从一个最差的兵，成长到兵王，，我觉得这个。,我就我觉得许三多能从一个最差的兵成长到兵王我觉得这个
5735,0040/D0040_A.txt,1512.5,1521.25,40,应该也是，除了成长之外，其实成长这个[这个]范围太笼统了，我觉得更加来说是他一个就是他认知升级这么一个。,应该也是，除了成长之外，其实成长这个范围太笼统了，我觉得更加来说是他一个就是他认知升级这么一个。,应该也是除了成长之外其实成长这个范围太笼统了我觉得更加来说是他一个就是他认知升级这么一个
5736,0040/D0040_A.txt,1521.3,1528.55,40,过程嘛，他看到了更多的可能性，然后他会改变自己对单一事物的看法，我觉得是这样的。,过程嘛，他看到了更多的可能性，然后他会改变自己对单一事物的看法，我觉得是这样的。,过程嘛他看到了更多的可能性然后他会改变自己对单一事物的看法我觉得是这样的
5737,0040/D0040_A.txt,1540.92,1555.18,40,嗯，我觉得首先就演的特别好，就是我说一个最通俗的原因就是它会让你感觉到这，[这]是一个就是说是真人真事，就是他不像是一个演员演的电视剧，他好像真的把历史。,嗯，我觉得首先就演的特别好，就是我说一个最通俗的原因就是它会让你感觉到这，是一个就是说是真人真事，就是他不像是一个演员演的电视剧，他好像真的把历史。,嗯我觉得首先就演的特别好就是我说一个最通俗的原因就是它会让你感觉到这是一个就是说是真人真事就是他不像是一个演员演的电视剧他好像真的把历史
5738,0040/D0040_A.txt,1555.35,1570.05,40,啊，虽然说它是通/r过小说改编的，可能对真实的历史有一就是有一定的这个呃/i/p就是说有一些不同，但是它嗯/i能够让你看到那个年代的人们在生活中也好，还是说在职场中。,啊，虽然说它是通过小说改编的，可能对真实的历史有一就是有一定的这个就是说有一些不同，但是它能够让你看到那个年代的人们在生活中也好，还是说在职场中。,啊虽然说它是通过小说改编的可能对真实的历史有一就是有一定的这个就是说有一些不同但是它能够让你看到那个年代的人们在生活中也好还是说在职场中
5739,0040/D0040_A.txt,1570.18,1580.34,40,啊/i，然后去呃/i就/r运用自己的能力去解决生活中遇到/p和职场中遇到的一些个问题，然后再加上嗯/i/p。,，然后去就运用自己的能力去解决生活中遇到和职场中遇到的一些个问题，然后再加上。,然后去就运用自己的能力去解决生活中遇到和职场中遇到的一些个问题然后再加上
5740,0040/D0040_A.txt,1580.63,1592.49,40,哎主要就还是感觉，就是他们演的很演的特别好吧，然后有一些他们处理一些/p就解决到一些问题的时候，我都觉得他们的方法用的真的很[很]妙就是很厉害。,哎主要就还是感觉，就是他们演的很演的特别好吧，然后有一些他们处理一些就解决到一些问题的时候，我都觉得他们的方法用的真的很妙就是很厉害。,哎主要就还是感觉就是他们演的很演的特别好吧然后有一些他们处理一些就解决到一些问题的时候我都觉得他们的方法用的真的很妙就是很厉害
5741,0040/D0040_A.txt,1592.84,1600.8,40,呃/i然后他们在一些/p呃/i，就是说在为人处事这方面，有很多值得我学习的点。,然后他们在一些，就是说在为人处事这方面，有很多值得我学习的点。,然后他们在一些就是说在为人处事这方面有很多值得我学习的点
5742,0040/D0040_A.txt,1600.99,1608.17,40,啊/i你要问我具体哪一点呢，就我现在也很难说清楚，我只是觉得啊就是真的觉得就[就]说特别好看。,你要问我具体哪一点呢，就我现在也很难说清楚，我只是觉得啊就是真的觉得就说特别好看。,你要问我具体哪一点呢就我现在也很难说清楚我只是觉得啊就是真的觉得就说特别好看
5743,0040/D0040_A.txt,1640.94,1654.51,40,呃基本上是/p不/p用，我就这么说吧，就是嗯/i，比如说我要通过语音识别输入法给别人发个消息，我比如说啊/i开门你给我开门。,呃基本上是不用，我就这么说吧，就是，比如说我要通过语音识别输入法给别人发个消息，我比如说开门你给我开门。,呃基本上是不用我就这么说吧就是比如说我要通过语音识别输入法给别人发个消息我比如说开门你给我开门
5744,0040/D0040_A.txt,1654.6,1669.15,40,我当我摁下语音输入的时候，我这个开可能就说[可能就说]不出来了，就可能就是说我有这个等待它发出声音的这个过程，我可能用手打字都已经打/p好几十个开门了。,我当我摁下语音输入的时候，我这个开可能就说不出来了，就可能就是说我有这个等待它发出声音的这个过程，我可能用手打字都已经打好几十个开门了。,我当我摁下语音输入的时候我这个开可能就说不出来了就可能就是说我有这个等待它发出声音的这个过程我可能用手打字都已经打好几十个开门了
5745,0040/D0040_A.txt,1685.64,1695.99,40,对，然后再加上/p很怕有旁观者，嗯/i就是听到你，嗯/i/p，就是你都磕巴，你还在这语音识别然后再加上。,对，然后再加上很怕有旁观者，就是听到你，，就是你都磕巴，你还在这语音识别然后再加上。,对然后再加上很怕有旁观者就是听到你就是你都磕巴你还在这语音识别然后再加上
5746,0040/D0040_A.txt,1696.01,1704.55,40,你语音识别，因为就算是难发音很重要，我有的时候说话还是有一些这个停顿，或者说反复，然后那个时候你把这个文本。,你语音识别，因为就算是难发音很重要，我有的时候说话还是有一些这个停顿，或者说反复，然后那个时候你把这个文本。,你语音识别因为就算是难发音很重要我有的时候说话还是有一些这个停顿或者说反复然后那个时候你把这个文本
5747,0040/D0040_A.txt,1704.62,1714.05,40,就算它精准识别的你，比如说这个我[我我]他会[他会]真的把这三个我四个我都给你打出去，然后你还要做修改，再给人家发过去然后我觉得。,就算它精准识别的你，比如说这个我他会真的把这三个我四个我都给你打出去，然后你还要做修改，再给人家发过去然后我觉得。,就算它精准识别的你比如说这个我他会真的把这三个我四个我都给你打出去然后你还要做修改再给人家发过去然后我觉得
5748,0040/D0040_A.txt,1714.16,1725.4,40,你这样式儿的你还不如发语音消就直接语音消息，或者说直接打字呢就可能对我来说不是很适合我，然后我也不是很喜欢，因为我觉得我打字速度还可以。,你这样式儿的你还不如发语音消就直接语音消息，或者说直接打字呢就可能对我来说不是很适合我，然后我也不是很喜欢，因为我觉得我打字速度还可以。,你这样式儿的你还不如发语音消就直接语音消息或者说直接打字呢就可能对我来说不是很适合我然后我也不是很喜欢因为我觉得我打字速度还可以
5749,0040/D0040_A.txt,1743.05,1754.84,40,嗯/i/p，我没有什么问题问[问]你们，我是觉得我想就是给你或者说给我们这样的人，就是提一些嗯/i，不算是建议吧，就是我[我]想给你们分享一些。,，我没有什么问题问你们，我是觉得我想就是给你或者说给我们这样的人，就是提一些，不算是建议吧，就是我想给你们分享一些。,我没有什么问题问你们我是觉得我想就是给你或者说给我们这样的人就是提一些不算是建议吧就是我想给你们分享一些
5750,0040/D0040_A.txt,1755.04,1762.84,40,呃/i我看过，我认为对我有所帮助的一些书籍也好还是说一些观点还是有一些课程，你看可/p以吗？,我看过，我认为对我有所帮助的一些书籍也好还是说一些观点还是有一些课程，你看可以吗？,我看过我认为对我有所帮助的一些书籍也好还是说一些观点还是有一些课程你看可以吗？
5751,0041/D0041_A.txt,37.13,50.7,41,嗯好的，啊/i我先自我介绍一下啊，我叫<姓名>，嗯/i现在在<居住地>，啊/i我的职业是一名<工作单位>。,嗯好的，我先自我介绍一下啊，我叫，现在在，我的职业是一名。,嗯好的我先自我介绍一下啊我叫现在在我的职业是一名
5752,0041/D0041_A.txt,50.71,63.67,41,啊/i我还有我日常[我日常]，嗯/i我日常的工作内容就是/p，嗯/i接诊各种类型的，嗯/i这种颈肩腰腿痛的病人。,我还有我日常，我日常的工作内容就是，接诊各种类型的，这种颈肩腰腿痛的病人。,我还有我日常我日常的工作内容就是接诊各种类型的这种颈肩腰腿痛的病人
5753,0041/D0041_A.txt,65.67,76.05,41,我的工作内容就是给这些中老年的患者，为他们提供针灸啊推拿，有的时候帮他们开一点中药嗯/i。,我的工作内容就是给这些中老年的患者，为他们提供针灸啊推拿，有的时候帮他们开一点中药。,我的工作内容就是给这些中老年的患者为他们提供针灸啊推拿有的时候帮他们开一点中药
5754,0041/D0041_A.txt,78.18,86.15,41,嗯/i然后我/p日常/p，我的上班时间是从是周一到周五。,然后我日常，我的上班时间是从是周一到周五。,然后我日常我的上班时间是从是周一到周五
5755,0041/D0041_A.txt,86.82,97.24,41,然后周六有也有的时候也会加班[加班加班]半天啊，一[一一/r]般的话每个星期会休息一天半的时间。,然后周六有也有的时候也会加班半天啊，一般的话每个星期会休息一天半的时间。,然后周六有也有的时候也会加班半天啊一般的话每个星期会休息一天半的时间
5756,0041/D0041_A.txt,98.6,102.93,41,嗯/i然后我[我]这个人的爱好呢，我比较喜欢。,然后我这个人的爱好呢，我比较喜欢。,然后我这个人的爱好呢我比较喜欢
5757,0041/D0041_A.txt,104.34,107.23,41,嗯/i比较喜欢打那个电玩。,比较喜欢打那个电玩。,比较喜欢打那个电玩
5758,0041/D0041_A.txt,108.95,113.08,41,啊/i然后/p出去打羽毛球。,然后出去打羽毛球。,然后出去打羽毛球
5759,0041/D0041_A.txt,137.59,144.05,41,噢对的，嗯/i因为正像这个嗯/i杭州这边嘛，它是属于长三角地区。,噢对的，因为正像这个杭州这边嘛，它是属于长三角地区。,噢对的因为正像这个杭州这边嘛它是属于长三角地区
5760,0041/D0041_A.txt,144.18,155.54,41,嗯/i这边它夏[夏夏]天啊和这个每秋[秋秋]冬换季的时候嘛，它[它]这个[这个]气温它会下降。,这边它夏天啊和这个每秋冬换季的时候嘛，它这个气温它会下降。,这边它夏天啊和这个每秋冬换季的时候嘛它这个气温它会下降
5761,0041/D0041_A.txt,155.55,164.29,41,嗯/i[嗯/i]这个时候他这个关[关]节炎的病人就会比较多，嗯/i所以他们对这个针灸推拿很有需求。,这个时候他这个关节炎的病人就会比较多，所以他们对这个针灸推拿很有需求。,这个时候他这个关节炎的病人就会比较多所以他们对这个针灸推拿很有需求
5762,0041/D0041_A.txt,189.76,190.68,41,嗯/p。,嗯。,嗯
5763,0041/D0041_A.txt,191.88,197.52,41,嗯/i是/r这样，就是我是我的大学和研究生都是在。,是这样，就是我是我的大学和研究生都是在。,是这样就是我是我的大学和研究生都是在
5764,0041/D0041_A.txt,198.29,205.08,41,在北方的大学读的，嗯/i北方嘛，它主要是这个，呃/i心脑血管疾病比较多。,在北方的大学读的，北方嘛，它主要是这个，心脑血管疾病比较多。,在北方的大学读的北方嘛它主要是这个心脑血管疾病比较多
5765,0041/D0041_A.txt,205.11,217.98,41,你像[像]针灸的话它也可以治疗一些，呃/i脑梗死或[或]者脑出血之后的一些偏瘫后遗症，嗯/i对这些中风后遗症的治疗也很有帮助。,你像针灸的话它也可以治疗一些，脑梗死或者脑出血之后的一些偏瘫后遗症，对这些中风后遗症的治疗也很有帮助。,你像针灸的话它也可以治疗一些脑梗死或者脑出血之后的一些偏瘫后遗症对这些中风后遗症的治疗也很有帮助
5766,0041/D0041_A.txt,218.16,230.47,41,嗯/i在北方主要是这种心脑血管疾病比较多，然后像南方嘛，它因为气候阴冷潮湿，就是关节炎的病人会相嗯/i相[相]对多一些。,在北方主要是这种心脑血管疾病比较多，然后像南方嘛，它因为气候阴冷潮湿，就是关节炎的病人会相相对多一些。,在北方主要是这种心脑血管疾病比较多然后像南方嘛它因为气候阴冷潮湿就是关节炎的病人会相相对多一些
5767,0041/D0041_A.txt,249.66,263.44,41,嗯呃/i是这样，我觉得嘛，就是从我这个医生的角度来看，我觉得和呃/i就是南北方呢之所以疾病会有很大的差异，主要是南北方的这个饮食习惯。,嗯是这样，我觉得嘛，就是从我这个医生的角度来看，我觉得和就是南北方呢之所以疾病会有很大的差异，主要是南北方的这个饮食习惯。,嗯是这样我觉得嘛就是从我这个医生的角度来看我觉得和就是南北方呢之所以疾病会有很大的差异主要是南北方的这个饮食习惯
5768,0041/D0041_A.txt,263.61,275.36,41,呃/i饮<overlap>食习惯和饮食结构会有不同，嗯/i像北方的话，他/p北方的北[北]方人喜欢吃这种高热量/p高油的这种食物嗯/i。,饮食习惯和饮食结构会有不同，像北方的话，他北方的北方人喜欢吃这种高热量高油的这种食物。,饮食习惯和饮食结构会有不同像北方的话他北方的北方人喜欢吃这种高热量高油的这种食物
5769,0041/D0041_A.txt,275.98,289.92,41,尤就尤其是像那个在东北呀天津，他们就是吃这种油[油]炸类的食物比较多，嗯/i而且还喜欢，就是喝这种高度的白酒。,尤就尤其是像那个在东北呀天津，他们就是吃这种油炸类的食物比较多，而且还喜欢，就是喝这种高度的白酒。,尤就尤其是像那个在东北呀天津他们就是吃这种油炸类的食物比较多而且还喜欢就是喝这种高度的白酒
5770,0041/D0041_A.txt,291.6,301.57,41,然后嗯/r/i所以说就导致这种高血压呀，或者是高脂血症这种高脂血症糖尿病就这种/p慢性类的疾病比较多。,然后所以说就导致这种高血压呀，或者是高脂血症这种高脂血症糖尿病就这种慢性类的疾病比较多。,然后所以说就导致这种高血压呀或者是高脂血症这种高脂血症糖尿病就这种慢性类的疾病比较多
5771,0041/D0041_A.txt,301.89,313.67,41,嗯/i时<overlap>间长了就容易诱发这个心脑血管疾病，嗯/i像这个在南方，南方人饮食比较清淡，就是少油少盐啊。,时间长了就容易诱发这个心脑血管疾病，像这个在南方，南方人饮食比较清淡，就是少油少盐啊。,时间长了就容易诱发这个心脑血管疾病像这个在南方南方人饮食比较清淡就是少油少盐啊
5772,0041/D0041_A.txt,317.04,326.47,41,所以它<overlap>[它]这种就是代谢类的，像所以像在南方这种心脑血管疾病，就/p[就]这个病发的会少一些。,所以它这种就是代谢类的，像所以像在南方这种心脑血管疾病，就这个病发的会少一些。,所以它这种就是代谢类的像所以像在南方这种心脑血管疾病就这个病发的会少一些
5773,0041/D0041_A.txt,340.96,349.81,41,嗯对然后我觉得南方人饮食习惯/p更加/p就是清淡一些，就是这边的吃饭，这边吃饭就是少油少盐。,嗯对然后我觉得南方人饮食习惯更加就是清淡一些，就是这边的吃饭，这边吃饭就是少油少盐。,嗯对然后我觉得南方人饮食习惯更加就是清淡一些就是这边的吃饭这边吃饭就是少油少盐
5774,0041/D0041_A.txt,350.93,358.79,41,嗯/i当然我[我]说的这种南方只是指这个东南沿海地区，嗯/i像[像]西南地区，像云贵川那一带。,当然我说的这种南方只是指这个东南沿海地区，像西南地区，像云贵川那一带。,当然我说的这种南方只是指这个东南沿海地区像西南地区像云贵川那一带
5775,0041/D0041_A.txt,358.86,368.48,41,他们也比较喜欢吃这种重口味的食物，他们喜欢吃这种特别辣的，然后高盐高油高盐的食物也比较多。,他们也比较喜欢吃这种重口味的食物，他们喜欢吃这种特别辣的，然后高盐高油高盐的食物也比较多。,他们也比较喜欢吃这种重口味的食物他们喜欢吃这种特别辣的然后高盐高油高盐的食物也比较多
5776,0041/D0041_A.txt,370.94,371.38,41,对。,对。,对
5777,0041/D0041_A.txt,391.26,391.82,41,是的是。,是的是。,是的是
5778,0041/D0041_A.txt,394.4,396.04,41,啊是的是<overlap>的。,啊是的是的。,啊是的是的
5779,0041/D0041_A.txt,412.2,426.39,41,嗯是这样，因为我本身就是我自己是东北的，就是有一些，因为我现在在杭州工作嘛，杭州本地的老年人嘛，他有的他都是只会讲杭州话的。,嗯是这样，因为我本身就是我自己是东北的，就是有一些，因为我现在在杭州工作嘛，杭州本地的老年人嘛，他有的他都是只会讲杭州话的。,嗯是这样因为我本身就是我自己是东北的就是有一些因为我现在在杭州工作嘛杭州本地的老年人嘛他有的他都是只会讲杭州话的
5780,0041/D0041_A.txt,426.4,438.35,41,他<overlap>普通话也说的并不是很好，所以其实[其实]我们在交流中啊，有的时候会有一些障碍的，嗯/i就是很多时候说话只能靠互[互]相猜。,他普通话也说的并不是很好，所以其实我们在交流中啊，有的时候会有一些障碍的，就是很多时候说话只能靠互相猜。,他普通话也说的并不是很好所以其实我们在交流中啊有的时候会有一些障碍的就是很多时候说话只能靠互相猜
5781,0041/D0041_A.txt,438.42,449.46,41,或者是旁边有<overlap>这个年轻同，或者是旁边有本地的同事，嗯/i或者是本[或者是本]地的年轻人，他们普通话说的好的话，会帮我们翻译一下。,或者是旁边有这个年轻同，或者是旁边有本地的同事，或者是本地的年轻人，他们普通话说的好的话，会帮我们翻译一下。,或者是旁边有这个年轻同或者是旁边有本地的同事或者是本地的年轻人他们普通话说的好的话会帮我们翻译一下
5782,0041/D0041_A.txt,456.96,457.41,41,对。,对。,对
5783,0041/D0041_A.txt,460.72,475.67,41,<overlap>啊是是是，是是是，嗯不过我现在就是待的时间久了，你像/p杭州话有一些杭州话我能够听得懂，但是<overlap>我本人却不会说，我觉得杭州话还是比较难学的。,啊是是是，是是是，嗯不过我现在就是待的时间久了，你像杭州话有一些杭州话我能够听得懂，但是我本人却不会说，我觉得杭州话还是比较难学的。,啊是是是是是是嗯不过我现在就是待的时间久了你像杭州话有一些杭州话我能够听得懂但是我本人却不会说我觉得杭州话还是比较难学的
5784,0041/D0041_A.txt,491.45,503.44,41,嗯是的是的嗯/i/p还有，有<overlap>一些比较年轻的患者吧，就这种就比较好办，因为年轻人一般都以讲普通话为主啊。,嗯是的是的还有，有一些比较年轻的患者吧，就这种就比较好办，因为年轻人一般都以讲普通话为主啊。,嗯是的是的还有有一些比较年轻的患者吧就这种就比较好办因为年轻人一般都以讲普通话为主啊
5785,0041/D0041_A.txt,504.4,513.59,41,嗯/i然后但是和他们在做治疗之前就会嗯/i先给他们查体，就是看问问他们哪里不舒服。,然后但是和他们在做治疗之前就会先给他们查体，就是看问问他们哪里不舒服。,然后但是和他们在做治疗之前就会先给他们查体就是看问问他们哪里不舒服
5786,0041/D0041_A.txt,513.71,520.31,41,然后根据[根据]他这个症状来话，给他做一些针对性的体格检查。,然后根据他这个症状来话，给他做一些针对性的体格检查。,然后根据他这个症状来话给他做一些针对性的体格检查
5787,0041/D0041_A.txt,521.0,535.8,41,然后就得[得]出一个初步的诊断，如果需要拍片子的话，也会让他们去拍一个片子，然后再或者是[或者是]抽血化验，再详细检查一下。,然后就得出一个初步的诊断，如果需要拍片子的话，也会让他们去拍一个片子，然后再或者是抽血化验，再详细检查一下。,然后就得出一个初步的诊断如果需要拍片子的话也会让他们去拍一个片子然后再或者是抽血化验再详细检查一下
5788,0041/D0041_A.txt,536.32,539.54,41,嗯/i把这个疾病明确诊断了嗯。,把这个疾病明确诊断了嗯。,把这个疾病明确诊断了嗯
5789,0041/D0041_A.txt,540.15,553.37,41,知道这个病是我这个针灸推拿科能帮他解决的，然后我才给他治疗，如果是我帮他不能解决的，我就会建议他转诊到别的科室，嗯/i再进一步看一看。,知道这个病是我这个针灸推拿科能帮他解决的，然后我才给他治疗，如果是我帮他不能解决的，我就会建议他转诊到别的科室，再进一步看一看。,知道这个病是我这个针灸推拿科能帮他解决的然后我才给他治疗如果是我帮他不能解决的我就会建议他转诊到别的科室再进一步看一看
5790,0041/D0041_A.txt,554.81,555.59,41,对。,对。,对
5791,0041/D0041_A.txt,568.61,579.23,41,嗯是这样，因为在，我们像我们杭州的社区医院都是在，啊/i杭州比如主/r城区的一些老小区里面。,嗯是这样，因为在，我们像我们杭州的社区医院都是在，杭州比如主城区的一些老小区里面。,嗯是这样因为在我们像我们杭州的社区医院都是在杭州比如主城区的一些老小区里面
5792,0041/D0041_A.txt,584.06,591.93,41,因为平时工作日嘛，工作日在杭州啊/i像杭州这种大城市，它本身生活节奏很快的。,因为平时工作日嘛，工作日在杭州像杭州这种大城市，它本身生活节奏很快的。,因为平时工作日嘛工作日在杭州像杭州这种大城市它本身生活节奏很快的
5793,0041/D0041_A.txt,591.97,604.14,41,嗯/i，工作日的话都是/p就年轻人都没时间都在忙着加班啊/i<overlap>所以平时周一周五工作日接触呢大多数都是退休的这种老年人。,，工作日的话都是就年轻人都没时间都在忙着加班所以平时周一周五工作日接触呢大多数都是退休的这种老年人。,工作日的话都是就年轻人都没时间都在忙着加班所以平时周一周五工作日接触呢大多数都是退休的这种老年人
5794,0041/D0041_A.txt,604.99,612.25,41,然后周六如果是周六周天值/r班的话，接触的这个年轻患者会多一些。,然后周六如果是周六周天值班的话，接触的这个年轻患者会多一些。,然后周六如果是周六周天值班的话接触的这个年轻患者会多一些
5795,0041/D0041_A.txt,633.1,642.42,41,嗯是[是]这样就是，嗯/i目前据我所知的话，嗯/i全国只有这个北上广深这样的一线城市。,嗯是这样就是，目前据我所知的话，全国只有这个北上广深这样的一线城市。,嗯是这样就是目前据我所知的话全国只有这个北上广深这样的一线城市
5796,0041/D0041_A.txt,642.45,652.12,41,啊/i和/r杭州苏州这样经济发达的二线城市，它这个门诊啊是可以医保报销的。,和杭州苏州这样经济发达的二线城市，它这个门诊啊是可以医保报销的。,和杭州苏州这样经济发达的二线城市它这个门诊啊是可以医保报销的
5797,0041/D0041_A.txt,652.14,661.59,41,你像<overlap>杭州这边它的报销比例很高，就和北京上海差不多，杭州<overlap>这边/p像退休之后的老年人。,你像杭州这边它的报销比例很高，就和北京上海差不多，杭州这边像退休之后的老年人。,你像杭州这边它的报销比例很高就和北京上海差不多杭州这边像退休之后的老年人
5798,0041/D0041_A.txt,661.64,670.29,41,还有这个像在门诊做针灸啊，推拿呀，嗯/i这些治疗[治疗]费用是给报销百分之九十五的。,还有这个像在门诊做针灸啊，推拿呀，这些治疗费用是给报销百分之九十五的。,还有这个像在门诊做针灸啊推拿呀这些治疗费用是给报销百分之九十五的
5799,0041/D0041_A.txt,670.88,678.55,41,对<overlap>也就是说报销完之后，你只需要出百分之五的费用，的比例还是<overlap>比较高的。,对也就是说报销完之后，你只需要出百分之五的费用，的比例还是比较高的。,对也就是说报销完之后你只需要出百分之五的费用的比例还是比较高的
5800,0041/D0041_A.txt,712.02,714.89,41,啊/i嗯/i哎[哎]<overlap>你[你]好啊<overlap>。,哎你好啊。,哎你好啊
5801,0041/D0041_A.txt,718.61,722.85,41,嗯/i反正不小心[不小心]那个误触屏了嗯/i。,反正不小心那个误触屏了。,反正不小心那个误触屏了
5802,0041/D0041_A.txt,752.08,766.38,41,嗯/i[嗯/i]是这样，呃/i我刚开始在社区医院上班，因为要坐门诊嘛，需要独立接诊面对病人，嗯/i有的时候就刚一开始上门诊的时候比较紧张。,是这样，我刚开始在社区医院上班，因为要坐门诊嘛，需要独立接诊面对病人，有的时候就刚一开始上门诊的时候比较紧张。,是这样我刚开始在社区医院上班因为要坐门诊嘛需要独立接诊面对病人有的时候就刚一开始上门诊的时候比较紧张
5803,0041/D0041_A.txt,766.97,778.73,41,嗯/i可能有一些病人吧，他我听不懂对方讲杭州话，然后这个时候我就会紧张，说话就会有[有有有有]一[一]些口吃的。,可能有一些病人吧，他我听不懂对方讲杭州话，然后这个时候我就会紧张，说话就会有一些口吃的。,可能有一些病人吧他我听不懂对方讲杭州话然后这个时候我就会紧张说话就会有一些口吃的
5804,0041/D0041_A.txt,780.14,793.23,41,嗯/i我觉得这个口吃和我这个语言环境也有[有]关系，就有的时候比如说天气冷的时候，天气转冷的时候，天因为天气转冷的时候这个。,我觉得这个口吃和我这个语言环境也有关系，就有的时候比如说天气冷的时候，天气转冷的时候，天因为天气转冷的时候这个。,我觉得这个口吃和我这个语言环境也有关系就有的时候比如说天气冷的时候天气转冷的时候天因为天气转冷的时候这个
5805,0041/D0041_A.txt,793.5,803.18,41,这个肌肉啊，它是会热胀冷缩，*在阴冷的环境下，这个肌肉就会这个痉挛，这个时候发音就会觉得有一些困难。,这个肌肉啊，它是会热胀冷缩，*在阴冷的环境下，这个肌肉就会这个痉挛，这个时候发音就会觉得有一些困难。,这个肌肉啊它是会热胀冷缩*在阴冷的环境下这个肌肉就会这个痉挛这个时候发音就会觉得有一些困难
5806,0041/D0041_A.txt,803.56,816.34,41,嗯/i第/r二种[第二种]情况就是嗯/i比如说，嗯/i在工作中接[接]打电话的时候，嗯/i[嗯/i]也[也]会出现口吃的这种情况。,第二种情况就是比如说，在工作中接打电话的时候，也会出现口吃的这种情况。,第二种情况就是比如说在工作中接打电话的时候也会出现口吃的这种情况
5807,0041/D0041_A.txt,817.56,825.38,41,你比如说<overlap>就是/p因为我们社区有的时候，让我们会给病人打电话，做一些这个用药的随访。,你比如说就是因为我们社区有的时候，让我们会给病人打电话，做一些这个用药的随访。,你比如说就是因为我们社区有的时候让我们会给病人打电话做一些这个用药的随访
5808,0041/D0041_A.txt,826.06,833.11,41,这个时候有的那我给病人打电话，在电话里也会出现这种口吃卡[卡卡]顿的现象。,这个时候有的那我给病人打电话，在电话里也会出现这种口吃卡顿的现象。,这个时候有的那我给病人打电话在电话里也会出现这种口吃卡顿的现象
5809,0041/D0041_A.txt,859.43,862.84,41,噢对<overlap>，然后就是呃/i您说您说<overlap>嗯/i。,噢对，然后就是您说您说。,噢对然后就是您说您说
