Filename,TunedTranscription
3240-131231-0058.flac, in the region of inertness that we think we can conceive of or a zone that is to this earth's gravitation very much like the neutral zone of a magnet's attraction we accept that there are bodies of water and also clear spaces bottoms of ponds dropping out
3240-131231-0059.flac,remain and dry or even putrefy then sometimes falling by atmospheric dislodgment after a tremendous deluge of rain one of the heaviest falls on record
3240-131231-0060.flac, july twenty fifth eighteen fifty
3240-131231-0061.flac,the word found is agreeable to the repulsions of the conventionalists and their concept of an overflowing stream but according to doctor buist some of these fishes were found on the tops of haystacks ferrel
3240-131231-0062.flac,tells of a fall of living fishes some of them having been placed in a tank where they survived that occurred in india about twenty miles south of calcutta september twentieth eighteen thirty nine a witness of this fall says
3240-131231-0063.flac,the most strange thing whichever struck me was that the fish did not fall helter sculptor or here and there but they fell in a straight line not more than a cubit in breadth
3240-131231-0064.flac, that according to testimony taken before a magistrate a fall occurred february nineteenth eighteen thirty near feridpoor india of many fishes of various sizes some whole and fresh and others mutilated and putrefying
3240-131231-0065.flac,or to those who hold out for segregation in a whirlwind or that objects say twice as heavy as others would be separated from the lighter we point out that some of these fishes were twice as heavy as others in the journal of the asiatic society of bengal
3240-131231-0066.flac, some of the fish were fresh but others were rotten and without heads among the number which i got five were fresh and the rest stinking and headless they remind us of his grace's observation of some pages back
3240-131231-0067.flac,according to doctor buist some of these fishes weighed one and a half pounds each and others three pounds a fall of fishes at futtepoor india may sixteenth eighteen thirty three they were all dead and dry
3240-131231-0068.flac,a correspondent writes from the dove marine laboratory cuttercoats england that at hindon a suburb of sunderland august twenty fourth nineteen eighteen hundreds of small fishes identified as sand eels had fallen
3240-131231-0069.flac, again the small area about sixty by thirty yards the fall occurred during a heavy rain that was accompanied by thunder
3240-131231-0070.flac,but by no visible lightning the sea is close to hindon but if you try to think of these fishes having described its trajectory in a whirlwind from the ocean consider this remarkable datum bad
3240-131231-0071.flac, according to witnesses the fall upon this small area occupied ten minutes i cannot think of a clearer indication of a direct fall from a stationary source and
3240-131231-0072.flac,the fish were all dead and indeed stiff and hard when picked up immediately after the occurrence by all of which i mean that we have only begun to pile up our data of things that fall from a stationary source overhead
3240-131231-0073.flac, we'll have to take up the subject from many many approaches before our acceptance which seems quite as rigorously arrived at as ever has been a belief can't emerge from the accursed i don't know how much the horse and the barn will help us to emerge
3240-131231-0074.flac,but if ever anything did go up from this earth's surface and stay up those damned things may have monthly weather review may eighteen seventy eight in a tornado in wisconsin may twenty third eighteen seventy eight
3240-131231-0075.flac,a barn and a horse were carried completely away and neither horse nor barn nor any portion of either have since been found after that which would be a little strong were it not for a steady improvement in our digestions that i note as we go along
3240-131231-0076.flac,there is little of the bizarre or the unassimilable in the turtle that hovered six months or so over a small town in mississippi monthly weather review may eighteen ninety four
3240-131231-0077.flac,fell a small piece of alabaster that at bovina eight miles from vicksburgh fell a go for turtle they fell in a hailstorm this item was widely copied at the time for instance nature
3240-131231-0078.flac,as too discussion not a word or science and its continuity with presbyterianism data like this are damned at birth the weather review does sprinkle or baptize or attempt to save this infant
3240-131231-0079.flac,but in all the meteorological literature that i have gone through after that date not a word except mention once or twice the editor of the review says
3240-131231-0080.flac, an examination of the weather map shows that these hailstorms occur on the south side of a region of cold northerly winds and were but a small part of a series of similar storms
3240-131231-0081.flac, of all incredibilities that we have to choose from i give first place to a notion of a whirlwind pouncing upon a region
3240-131231-0082.flac, this time the other mechanical thing there in the first place cannot rise in response to its stimulus it is resisted in that these objects were coated with ice month of may in a southern state if a whirlwind at all
3240-131231-0083.flac,there must have been very limited selection there is no record of the fall of other objects but there is no attempt in the review to specify a whirlwind these strangely associated things were remarkably separated they fell eight miles apart
3240-131231-0084.flac,then as if there were real reasoning they must have been high to fall with such divergence or one of them must have been carried partly horizontally eight miles farther than the other but either supposition argues for power more than that of a local whirl or gust
3240-131231-0085.flac,or argues for a great specific disturbance of which there is no record for the month of may eighteen ninety four
3240-131232-0000.flac,then i think of a hurricane that occurred in the state of mississippi weeks or months before may eleventh eighteen ninety four no i don't look for it and inevitably find it or that things can go up so high in hurricanes that they stay up indefinitely
3240-131232-0001.flac,but may after a while be shaken down by storms
3240-131232-0002.flac, so then that the turtle and the piece of alabaster may have had far different origins from different worlds perhaps have entered a region of suspension over this earth wafting near each other long duration
3240-131232-0003.flac, final precipitation by atmospheric disturbance with hail or that hailstones too when large are phenomena of suspension of long duration that it is highly unacceptable that the very large ones could become so great only in falling from the clouds
3240-131232-0004.flac,long duration other indications of long duration i think of a region somewhere above this earth's surface in which gravitation is inoperative and is not governed by the square of the distance
3240-131232-0005.flac, quite as magnetism is negligible at a very short distance from a magnet theoretically the attraction of a magnet should decrease with the square of the distance but the falling off is found to be almost abrupt at a short distance
3240-131232-0006.flac, horses and barns and elephants and flies and dodoes moas and pterodactyls leaves from modern trees and leaves of the carboniferous era all however tending to disintegrate into homogeneous looking muds or dusts
3240-131232-0007.flac, red or black or yellow treasure trolls for the paleontologists and for the archaeologists accumulations of centuries cyclones of egypt greece and assyria fishes dried in hard there a short time others there long enough to putrify
3240-131232-0008.flac, but the omnipresence of heterogeneity or living fishes also ponds of fresh water oceans of salt water as to the law of gravitation i prefer to take one simple stand
3240-131232-0009.flac,orthodoxy accepts the correlation and equivalence of forces gravitation is one of these forces all other forces have phenomena of repulsion and of inertness irrespective of distance as well as of attraction
3240-131232-0010.flac,but newtonian gravitation admits attraction only then newtonian gravitation can be only one third acceptable even to the orthodox or there is denial of the correlation and equivalence of forces or still simpler here are the data
3240-131232-0011.flac,though it harmonizes with data of fishes that fall as if from a stationary source and of course with other data too is inadequate to account for two peculiarities of the falls of frogs that never has a fall of tadpoles been reported
3240-131232-0012.flac,that never has a fall of full grown frogs been reported always frogs a few months old it sounds positive but if there be such reports they are somewhere out of my range of reading but tadpoles would be more likely to fall from the sky than would frogs
3240-131232-0013.flac, a little or big if such falls be attributed to whirlwinds and more likely to fall from the super sargasso sea if though very tentatively and provisionally we accept the super sargasso sea
3240-131232-0014.flac,before we take up an especial expression upon the fall of immature and larval forms of life to this earth and the necessity then of conceiving of some factor besides mere stationariness or suspension or stagnation
3240-131232-0015.flac, there are other data that are similar to data of falls of fishes science gossip
3240-131232-0016.flac,that small snails of a land species had fallen near redruth cornwall july eighth eighteen eighty six during a heavy thunderstorm roads and fields strewn with them so that they were gathered up by the hatful
3240-131232-0017.flac, none seemed to fall by the writer of this account snails had to be quite different to any previously known in this district
3240-131232-0018.flac, of great and deserved repute i thought i should for once like to trace the origin of one of these fabulous tails our own acceptance as i justice cannot be in an intermediate existence
3240-131232-0019.flac, in which there can be approximation only to justice or to injustice that to be fair is to have no opinion at all that to be honest is to be uninterested that to investigate is to admit prejudice that nobody has ever really investigated anything
3240-131232-0020.flac,but has always sought positively to prove or to disprove something that was conceived of or suspected in advance as i suspected says this correspondent i found that the snails were of a familiar land species that they had been upon the ground
3240-131232-0021.flac, in the first place he found that the snails had appeared after the rain that astonished rustics had jumped to the conclusion that they had fallen he met one person who said that he had seen the snails fall this was his error says the investigator
3240-131232-0022.flac, in such quantities that they were shoveled up it is said that the snails may be considered as a local species
3240-131232-0023.flac,and that in his opinion they had been upon the ground in the first place but that there had been some unusual condition aloft comes out in his observation upon the curious azure blue appearance of the sun at the time
3240-131232-0024.flac, that according to das wetter december eighteen ninety two upon august ninth eighteen ninety two a yellow cloud appeared over paderborn germany from this cloud fell a torrential rain in which were hundreds of mussels
3240-131232-0025.flac,there is no mention of whatever may have been upon the ground in the first place nor of a whirlwind lizards
3240-131232-0026.flac,that during a heavy shower july third eighteen sixty he heard a peculiar sound at his feet and looking down saw a snake lying as if stunned by a fall it then came to life gray snake about a foot long
3240-131232-0027.flac, these data have any meaning or lack of meaning or degree of damnation you please but in the matter of the fall that occurred at memphis tennessee occur some strong significances
3240-131232-0028.flac,our quasi reasoning upon this subject applies to all segregations so far considered monthly weather review january fifteenth eighteen seventy seven that
3240-131232-0029.flac,rather strictly localized or in a space of two blocks and after a violent storm in which the rain fell in torrents snakes were found they were crawling on sidewalks in yards and in streets and in masses
3240-131232-0030.flac,but none were found on roofs or any other elevation above ground and none were seen to fall if you prefer to believe that the snakes had always been there or had been upon the ground in the first place and that it was only that something occurred to call special attention to them
3240-131232-0031.flac, in the streets of memphis january fifteenth eighteen seventy seven why that's sensible that's the common sense that has been against us from the first it is not said whether the snakes were of a known species or not
3240-131232-0032.flac, and had not been in the streets crawling loose or in thick tangled masses in the first place if we try to accept that these snakes had been raised from some other part of this earth's surface in a whirlwind if we try to accept that a whirlwind could segregate them
3240-131232-0033.flac,stones fence rails limbs of trees say that the snakes occupied the next gradation and would be the next to fall
3240-131232-0034.flac,again ours is the objection against such selectiveness by a whirlwind conceivably a whirlwind could scoop out a den of hybrinating snakes with stones and earth and an infinitude of other debris snatching up dozens of snakes
3240-131232-0035.flac,i don't know how many to a den hundreds maybe but according to the account of this occurrence in the new york times there were thousands of them alive from one foot to eighteen inches in length
3240-131232-0036.flac,records the fall and says that there were thousands of them the usual whirlwind explanation is given but in what locality snakes exist in such abundance is yet a mystery this matter of enormousness of numbers
3240-131232-0037.flac, suggests to me something of a migratory nature but that snakes in the united states do not migrate in the month of january if ever as to falls or flutterings of winged insects from the sky prevailing notions of swarming would seem explanatory enough
3240-131232-0038.flac, Fondle fishes june thirteenth eighteen eighty nine in holland aunts august first eighteen eighty ninths trossbork little toads august second eighteen eighty ninths s'voi
3240-131232-0039.flac,fall of ants came bridged england summer of eighteen seventy four some were wingless
3240-131232-0040.flac,enormous fall of ants nancy france july twenty first eighteen eighty seven most of them were wingless
3699-175950-0000.flac,s'death cried my great grandfather clapping his hand upon his nose
3699-175950-0001.flac,now my great grandfather's nose was for all the world like unto the noses of all the men women and children whom pantagruel found dwelling upon the island of ennasin
3699-175950-0002.flac,by the way if you would know the strange way of getting a kin amongst so flat nosed a people you must read the book find it out yourself you never can
3699-175950-0003.flac,you must mean your uncle's replied my great grandmother my great grandfather was convinced he untwisted the paper and signed the article
3699-175950-0004.flac,so that my father had the jointure to pay a hundred and fifty pounds half yearly on michaelmas and lady day during all that time no man discharged pecuniary obligations with a better grace than my father
3699-175950-0005.flac, as soon as ever he entered upon the odd fifty he generally gave aloud him
3699-175950-0006.flac, inserted his hand cautiously betwixt his head and the cawl of his wig looked at both sides of every guinea as he parted with it and seldom could get to the end of the fifty pounds without pulling out his handkerchief and wiping his temples
3699-175950-0007.flac, and feel pity for the force of education and the prevalence of opinions long derived from ancestors for three generations at least this tenet in favour of long noses
3699-175950-0008.flac,so that the whimsicality of my father's brain was far from having the whole honour of this as it had of almost all his other strange notions for in a great measure he might be said to have suck'd this in with his mother's milk
3699-175950-0009.flac,that he did not conceive how the greatest family in england could stand it out against an uninterrupted succession of six or seven short noses and for the contrary reason he would generally add
3699-175950-0010.flac, that it must be one of the greatest problems in civil life where the same number of long and jolly noses following one another in a direct line
3699-175950-0011.flac, i mean the external organ of smelling or that part of man which stands prominent in his face and which painters say in good jolly noses and well proportioned faces should comprehend a full third that is measured downwards from the setting on of the hair
3699-175950-0012.flac,did he read such books and observe such facts and think such thoughts as would eternally be making him change sides now my father as i told you last year detested all this he pick'd up an opinion sir
3699-175950-0013.flac, as a man in a state of nature picks up an apple it becomes his own and if he is a man of spirit he would lose his life rather than give it up
3699-175950-0014.flac,the apple is as much frank's apple as john's pray mister shandy what patent has he to shew for it and how did it begin to be his was it when he set his heart upon it or when he gathered it
3699-175950-0015.flac, or when he chew'd it or when he roasted it or when he peel'd or when he brought it home or when he digested or when he for tis plain sir if the first picking up of the apple made it not his that no subsequent act could
3699-175950-0016.flac,brother didious trebonious will answer now trebonious the civilian and church lawyer's beard being three inches and a half and three eighths longer than didious his beard
3699-175950-0017.flac,that the sweat of a man's brows and the exudations of a man's brains are as much a man's own property as the breeches upon his back side
3699-175950-0018.flac,they had cost him moreover as much labour in cooking and digesting as in the case above so that they might well and truly be said to be of his own goods and chattels accordingly he held fast by em both by teeth and claws
3699-175950-0019.flac, would fly to whatever he could lay his hands on and in a word would intrench and fortify them round with as many circumvallations and breast works as my uncle toby would a citadel
3699-175950-0020.flac,by the trotting of my lean horse the thing is incredible and i am quite lost in my understanding when i am considering what a treasure of precious time and talents together has been wasted upon worse subjects
3699-175950-0021.flac,what was to be had however he set the greater store by and though my father would oft times sport with my uncle toby's library which by the by was ridiculous enough
3699-175950-0022.flac,but that was not thy transgression my dear uncle here but why here rather than in any other part of my story i am not able to tell but here it is my heart stops me
3699-175950-0023.flac, whilst i am pouring forth the warmest sentiment of love for thee and veneration for the excellency of thy character that ever virtue and nature kindled in a nephew's bosom
3699-175950-0024.flac, devouredst no man's bread gently with faithful trim behind thee didst thou amble round the little circle of thy pleasures jostling no creature in thy way for each one's sorrows thou hadst a tear
3699-175950-0025.flac,for each man's need thou hadst a shilling whilst i am worth one to pay a weeter thy path from thy door to thy bowling green shun never be grown up
3699-19401-0000.flac,my father had such a skirmishing cutting kind of a slashing way with him in his disputations thrusting and ripping and giving every one a stroke to remember him by in his turn
3699-19401-0001.flac,for that the tailor in ripping them up in order to turn them had found that they had been turned before then turn them again brother said my father rapidly for there will be many a turning of them yet before all's done in the affair
3699-19401-0002.flac,they are as rotten as dirt said the corporal then by all means said my father bespeak a new pair brother for though i know continued my father turning himself to the company
3699-19401-0003.flac,that widow wadman has been deeply in love with my brother toby for many years and has used every art and circumvention of woman to outwit him into the same passion yet now that she has caught him her fever will be passed its height
3699-19401-0004.flac,into a corps no matter whether he loves the service or no being once in it he acts as if he did and takes every step to shew himself a man of prowesse
3699-19401-0005.flac,the hypothesis like the rest of my father's was plausible enough and my uncle toby had but a single word to object to it in which trim stood ready to second him but my father had not drawn his conclusion
3699-19401-0006.flac,for this reason continued my father stating the case over again notwithstanding all the world knows that missus wadman affects my brother toby and my brother toby contrariwise affects missus wadman
3699-19401-0007.flac, and no obstacle in nature to forbid the music striking up this very night yet will i answer for it that this self same tune will not be played this twelvemonth
3699-19401-0008.flac,we have taken our measures badly quoth my uncle toby looking up interrogatively in trim's face i would lay my montero cap said trim
3699-19401-0009.flac, now trim's montero cap as i once told you was his constant wager and having furbish'd it up that very night in order to go upon the attack it made the odds look more considerable
3699-19401-0010.flac,i would lay an please your honour my montero cap to a shilling was it proper continued trim making a bow to offer a wager before your honours there is nothing improper in it said my father
3699-19401-0011.flac,that widow wadman an please your worship cannot hold it out ten days and whence cried slop jeeringly hast thou all this knowledge of woman friend
3699-19401-0012.flac,by falling in love with a popish clergy woman said trim twas a beguine said my uncle toby doctor slop was too much in wrath to listen to the distinction
3699-19401-0013.flac,and my father taking that very crisis to fall in helter skelter upon the whole order of nuns and beguines a set of silly fusty baggages slop could not stand it and my uncle toby having some measures to take about his breeches
3699-19401-0014.flac,and perhaps it is as well for thee though not so well for me that thou hast occasion for a letter of instructions upon that head and that i am able to write it to thee had it been the good pleasure of him who disposes of our lots
3699-19401-0015.flac, missus shandy being now close beside me preparing for bed i have thrown together without order and just as they have come into my mind such hints and documents as i deem may be of use to thee
3699-19401-0016.flac,though i perceive from a glow in my cheek that i blush as i begin to speak to thee upon the subject as well knowing notwithstanding thy unaffected secrecy how few of its offices thou neglectest
3699-19401-0017.flac,yet i would remind thee of one during the continuance of thy courtship in a particular manner which i would not have omitted and that is never to go forth upon the enterprize whether it be in the morning or the afternoon
3699-19401-0018.flac,without first recommending thyself to the protection of almighty god that he may defend thee from the evil one shave the whole top of thy crown clean
3699-19401-0019.flac,once at least every four or five days but oftner if convenient lest in taking off thy wig before her thro absence of mind she should be able to discover how much has been cut away by time how much by trim
3699-19401-0020.flac,whatever thou hast to say be it more or less forget not to utter it in a low soft tone of voice silence and whatever approaches it weathes dreams of midnight secrecy into the brain
3699-19401-0021.flac,for this cause if thou canst help it never throw down the tongs into poker avoid all kinds of pleasantry and faseciousness in thy discourse with her
3699-19401-0022.flac,they are all books which excite laughter and thou knowest dear toby that there is no passion so serious as lust stick a pin in the bosom of thy shirt before thou enterest her parlour
3699-19401-0023.flac,there is nothing further for thee which occurs to me at present unless the breaking out of a fresh war so wishing every thing dear toby for best i rest thy affectionate brother walter shandy
3699-19401-0024.flac, whilst my father was writing his letter of instructions my uncle toby and the corporal were busy in preparing every thing for the attack as the turning of the thin scarlet breeches was laid aside at least for the present
3699-19401-0025.flac,there was nothing which should put it off beyond the next morning so accordingly it was resolv'd upon for eleven o'clock
3699-19401-0026.flac,but the account of this is worth more than to be wove into the fag end of the eighth alluding to the first edition volume of such a work as this
3699-19402-0000.flac, could have vented such an insinuation he was however frank and generous in his nature and at all times open to conviction so that he had scarce got to the last word of this ungracious retort
3699-19402-0001.flac,when his conscience smote him my mother was then conjectually swinging with her left arm twisted under his right in such wise that the inside of her hand rested upon the back of his
3699-19402-0002.flac,she raised her fingers and let them fall it could scarce be call'd a tap or if it was a tap
3699-19402-0003.flac,whether twas a tap of remonstrance or a tap of confession my father who was all sensibilities from head to foot
3699-19402-0004.flac,conscience redoubled her blow he turn'd his face suddenly the other way and my mother supposing his body was about to turn with it in order to move homewards by a cross movement of her right leg
3699-19402-0005.flac,a thin blue chill pellucid chrystal with all its humours so at rest the least mote or speck of desire might have been seen at the bottom of it had it existed
3699-19402-0006.flac,my mother madam was so at no time either by nature by institution or example a temperate current of blood ran orderly through her veins in all months of the year
3699-19402-0007.flac,which having little or no meaning in them nature is oft times obliged to find one and as for my father's example twas so far from being either aiding or abetting thereunto
3699-19402-0008.flac, that was the whole business of his life to keep all fancies of that kind out of her head nature had done her part to have spared him this trouble and what was not a little inconsistent my father knew it
3699-19402-0009.flac,and here am i sitting this twelfth day of august seventeen sixty six in a purple jerkin and yellow pair of slippers without either wig or cap on a most tragicomical completion of his prediction
3699-19402-0010.flac,for certainly key holes were made for other purposes and considering the act as an act which interfered with a true proposition and denied a key hole to be what it was
3699-19402-0011.flac,it became a violation of nature and was so far you see criminal it is for this reason an please your reverences that key holes are the occasions of more sin and wickedness than all other holes
3699-19402-0012.flac,though the corporal had been as good as his word in putting my uncle toby's great ramallie wig into pipes yet the time was too short to produce any great effects from it it had lain many years squeezed up in the corner of his old campaign trunk
3699-19402-0013.flac,twould have cost her ladyship a smile it curl'd every where but where the corporal would have it and where a buckle or two in his opinion would have done it honour he could as soon have raised the dead
3699-19402-0014.flac,such it was or rather such would it have seem'd upon any other brow but the sweet look of goodness which sat upon my uncle toby's assimilated every thing around it so sovereignly to itself
3699-19402-0015.flac,and nature had moreover wrote gentleman with so fair a hand in every line of his countenance that even his tarnish'd gold laced hat and huge cockade of flimsy taffeta became him
3699-19402-0016.flac,in a period of fifteen or sixteen years since they had been made by a total inactivity in my uncle toby's life for he seldom went further than the bowling green
3699-19402-0017.flac,and to shorten all description they shone so bright against the sun that morning and had so metallic and dirty in air with them that had my uncle toby thought of attacking in armour nothing could have so well imposed upon his imagination
3699-19402-0018.flac,and with his hair tuck'd up under his montero cap which he had furbish'd up for the occasion
3699-19402-0019.flac,a whiff of military pride had puff'd out his shirt at the wrist and upon that in a black leather thong clipp'd into a tassel beyond the knot hung the corporal's stick my uncle toby carried his cane
3699-19402-0020.flac, like a pike it looks well at least quoth my father to himself
3699-19402-0021.flac,my uncle toby turned his head more than once behind him to see how he was supported by the corporal and the corporal as oft as he did it gave a slight flourish with his stick
3699-19402-0022.flac,but not vapouringly and with the sweetest accent of most respectful encouragement bid his honour never fear now my uncle toby did fear and grievously too
3699-19402-0023.flac, infinite was his pity nor would the most courteous knight of romance have gone further at least upon one leg to have wiped away a tear from a woman's eye
3699-19402-0024.flac,and yet excepting once that he was beguiled into it by missus wadman he had never looked stedfastly into one and would often tell my father in the simplicity of his heart
3699-19402-0025.flac,she cannot quoth my uncle toby halting when they had march'd up to within twenty paces of missus wadman's door she cannot corporal take it amiss
3699-19402-0026.flac, your honour replied the corporal knows of tom's misfortunes but this affair has nothing to do with them any further than this
3699-19402-0027.flac,that if tom had not married the widow or had it pleased god after their marriage that they had but put pork into their sausages the honest soul had never been taken out of his warm bed and dragg'd to the inquisition
3699-19402-0028.flac,when once a poor creature is in he is in and please your honour forever tis very true said my uncle toby looking gravely at missus wadman's house as he spoke nothing
3699-19402-0029.flac, said my uncle toby musing whilst a man is free cried the corporal giving a flourish with his stick thus
3699-19402-0030.flac,a thousand of my father's most subtle syllogisms could not have said more for celibacy my uncle toby look'd earnestly towards his cottage and his bowling green
3699-47246-0016.flac, not indeed any very ripe and comprehensive wisdom but much external polish and certain practical conclusions of a very decided kind
3699-47246-0020.flac, and give him at least a sort of cousin ship to the quarter sessions all this which was the simple truth would have seemed extremely flat to the gossip's of milby who had made up their minds to something much more exciting
4018-103416-0000.flac, the winter which preceded the entrance of the united states into the war was socially an extraordinary one it was marked by an almost feverish gayety as though having apparently determined to pursue a policy dictated purely by self interest
4018-103416-0001.flac, mills and factories took on new life labor were scarce and high it was a period of extravagance rather than pleasure people played that they might not think washington convinced that the nation would ultimately be involved
4018-103416-0002.flac, kept its secret well and continued to preach a neutrality it could not enforce war was to most of the nation a great dramatic spectacle presented to them at breakfast and in the afternoon editions
4018-103416-0003.flac, for the red cross and kindred activities but although the war was in the nation's mind it was not yet in its soul life went on much as before an abiding faith in the allies was the foundation stone of its complacency
4018-103416-0004.flac,the great six months battle of the somme with its million casualties was resulting favorably on the east the russians had made some gains there were wagers that the germans would be done in the spring
4018-103416-0005.flac, but again washing to new that the british and french losses at the somme had been frightful that the amount of loss territory were gained was negligible as against the territory still held that the food problem in the british islands was acute
4018-103416-0006.flac, that the submarine sinkings were colossal our peace was at a fearful cost and on the edge of this volcano america played when graham spencer left the mill that used the afternoon it was to visit marion hayden
4018-103416-0007.flac,he was rather bored now at the prospect he would have preferred going to the club to play billiards which was his custom of a late afternoon he drove rather more slowly than was his custom and so missed marion's invitation to get there before the crowd
4018-103416-0008.flac, three cars before the house showed that she already had callers and indeed when the parlor made opened the door a burst of laughter greeted him the Hayden house was a general rendezvous there were usually by seven o'clock whiskey and soda glasses
4018-103416-0009.flac,and tea cups on most of the furniture and half smoked cigarets on everything that would hold them including the piano marion herself met him in the hall and led him past the drawing room door
4018-103416-0010.flac,i kept the library as long as i could we can sit on the stairs if you like which they proceeded to do quite amiably from various open doors came subdued voices the air was pungent with tobacco smoke
4018-103416-0011.flac, permeated with a faint scent of late afternoon high balls tomie marion called when she had settled herself yes from a distance did you leave your cigarette on the piano
4018-103416-0012.flac,no toots dear but i can easily mother marion explained
4018-103416-0013.flac, well do you remember half the pretty things you told me last night not exactly but i meant them he looked up at her admiringly he was only a year from college and he had been rather arbitrarily limited to the debutantes
4018-103416-0014.flac, since the night before he had been wrangling under a sense of youth was i pretty awful last night he asked you were very interesting and i imagine rather indescried
4018-103416-0015.flac, about the new war contracts oh business
4018-103416-0016.flac, and i like big figures poor people always do has it really gone through i mean those things do slip up sometimes don't they it's gone through all right signed sealed and delivered
4018-103416-0017.flac, encouraged by her interest he elaborated on the new work he even developed an enthusiasm for it to his own surprise and the girl listened intently leaning forward so that her arm brushed his shoulder
4018-103416-0018.flac,her eyes slightly narrowed watched him closely she knew every move of the game she was determining to play marion hayden at twenty five knew already what her little world had not yet realized that such beauty as she had had
4018-103416-0019.flac,was the beauty of youth only and that that was going late hours golf perhaps a little more champagne and was necessary at dinners and the morning's found her almost plain and too
4018-103416-0020.flac,she had the far vision of the calculating mind she knew that if the country entered the war every eligible man she knew would immediately volunteer at twenty five she already noticed a change in the personnel of her followers
4018-103416-0021.flac, were now sending flowers to the debutantes and cutting in on the younger men at balls her house was still a rendezvous but it was for couples like the ones who had preempted the drawing room the library and the music room that afternoon
4018-103416-0022.flac,they met there smoked her cigarets made love in a corner occasionally became engaged but she was of the game no longer in it men still came to see her a growing percentage of them married
4018-103416-0023.flac,they brought or sent her tribute flowers candy and cigarets
4018-103416-0024.flac, but more and more her dinner invitations were from the older crowd like natalie spencer's stupid party the night before so she watched graham and listened he was a nice boy and a handsome one
4018-103416-0025.flac,also he promised to be sole heir to a great business if the war only lasted long enough imagine your knowing all those things she said admiringly you're a partner aren't you he flushed slightly
4018-103416-0026.flac,not yet but of course i shall be when you really get going i wonder if you will take me round and show me how shells are made i'm the most ignorant person you ever knew i'll be awfully glad to
4018-103416-0027.flac, well go in and stir up some of the lovers she suggested and if tomy hail hasn't burned up the piano we can dance a bit you dance to vinynely you know it was after seven when he reached home he felt every inch a man
4018-103416-0028.flac,he held himself very straight as he entered the house and the boyish grin with which he customarily greeted the butler had given place to a dignified nod natalie was in her dressing room at his knock she told the maid to admit him
4018-103416-0029.flac,his new found maturity seemed to be slipping from him somehow here at home they always managed to make him feel like a small boy honestly mother i'd rather go to father and tell him about it
4018-103416-0030.flac,she ignored his protest as she always ignored protests against her own methods of handling matters i'm accustomed to it was her sole reply but her resigned voice brought her as it always had
4018-103416-0031.flac,the ready tribute of the boy's sympathy sit down graham i want to talk to you he sat down still uneasily fingering the roll of bills
4018-103416-0032.flac,when at a sound in Clayton's room he stuck the money hastily into his pocket have you noticed a change in your father since he came back her tone was so ominous that he started he's not sick is he
4018-103416-0033.flac,she was holding out both hands to him piteously you wouldn't go would you i might have to go he evaded you wouldn't graham you're all i have all i have left to live for you wouldn't need to go it's ridiculous you're needed here
4018-103416-0034.flac, your father needs you he needs me the hell of a lot the boy muttered but he went over and stooping down kissed her trembling face don't worry about me he said lightly i don't think we've got spine enough to get into the mix up anyhow
4018-103416-0035.flac, and if we have you won't go promise me you won't go when he hesitated she resorted to her old methods with both clayton and the boy she was doing all she could to make them happy she made no demands none
4018-103416-0036.flac, but when she asked for something that meant more than life to her it was refused of course she had gone through all sorts of humiliation to get him that money and this was the gratitude she received graham listened
4018-103416-0037.flac,she was a really pathetic figure crouched in her low chair and shaken with terror she must have rather a bad time there were so many things she dared not take to his father she brought them to him instead her small grievances
4018-103416-0038.flac,and she had helped him out of a hole just now all right i promise he said at last but you were worrying yourself for nothing mother she was quite content then cheered at once consulted the jeweled watch on her dressing table
4018-107312-0000.flac,the chief street of mowbray called castle street after the ruins of the old baronial stronghold in its neighbourhood was as significant of the present civilization of this community as the haughty keep had been of its ancient dependence
4018-107312-0001.flac,the dimensions of castle street were not unworthy of the metropolis it traversed a great portion of the town and was proportionately wide its broad pavements and its blazing gas lights indicated its modern order and prosperity
4018-107312-0002.flac,while on each side of the street rose huge warehouses not as beautiful as the palaces of venice but in their way not less remarkable magnificent shops and here and there though rarely some ancient factory built among the fields
4018-107312-0003.flac, in the infancy of mowbray by some mill owner not sufficiently prophetic of the future or sufficiently confident in the energy and enterprise of his fellow citizens to foresee that the scene of his labors
4018-107312-0004.flac, would be the future eye sore of a flourishing posterity pursuing their course along castle street for about a quarter of a mile gerard and stephen turned down a street which intersected it
4018-107312-0005.flac, and so on through a variety of ways and winding lanes till they arrived at an open portion of the town a district where streets and squares and even rows disappeared and where the tall chimneys and bulky barrack looking buildings
4018-107312-0006.flac, that rose in all directions clustering yet isolated announced that they were in the principal scene of the industry of mowbray crossing this open ground they gained a suburb but one of a very different description
4018-107312-0007.flac,to that in which was situate the convent where they had parted with sybil this one was populous noisy and lighted it was saturday night the streets were thronged an infinite population kept swarming to and fro
4018-107312-0008.flac, by narrow archways like the entrance of hives so low that you were obliged to stoop for admission while ascending to these same streets from their dank and dismal dwellings by narrow flights of steps
4018-107312-0009.flac,the subterraneous nation of the cellars poured forth to enjoy the coolness of the summer night and market for the day of rest the bright and lively shops were crowded and groups of purchasers were gathered round the stalls
4018-107312-0010.flac,still offered many temptations to many who could not purchase and so it is widow said a little pale man wistfully come come it's getting late and your wife's ill you're a good soul
4018-107312-0011.flac,or the mayor of mowbray at least wages said the man i wish you may get em those villains shuffle and screw have sarved me with another bate ticket and a pretty figure too
